time,activation,force,erg_signal
6.528000,0.000000,-0.000000,0.019333
6.530000,0.000000,-0.000000,0.018253
6.532000,0.000000,-0.000000,0.018472
6.534000,0.000000,-0.000000,0.018073
6.536000,0.000000,-0.000000,0.020961
6.538000,0.000000,-0.000000,0.018929
6.540000,0.000000,-0.000000,0.017498
6.542000,0.000000,-0.000000,0.015990
6.544000,0.000000,-0.000000,0.015214
6.546000,0.000000,-0.000000,0.015646
6.548000,0.000000,-0.000000,0.014287
6.550000,0.000000,-0.000000,0.012882
6.552000,0.000000,-0.000000,0.014763
6.554000,0.000000,-0.000000,0.014876
6.556000,0.000000,-0.000000,0.014142
6.558000,0.000000,-0.000000,0.016384
6.560000,0.000000,-0.000000,0.017989
6.562000,0.000000,-0.000000,0.018574
6.564000,0.000000,-0.000000,0.016848
6.566000,0.000000,-0.000000,0.018616
6.568000,0.000000,-0.000000,0.017645
6.570000,0.000000,-0.000000,0.016427
6.572000,0.000000,-0.000000,0.019326
6.574000,0.000000,-0.000000,0.018557
6.576000,0.000000,-0.000000,0.017529
6.578000,0.000000,-0.000000,0.017060
6.580000,0.000000,-0.000000,0.017689
6.582000,0.000000,-0.000000,0.016418
6.584000,0.000000,-0.000000,0.015924
6.586000,0.000000,-0.000000,0.015594
6.588000,0.000000,-0.000000,0.015249
6.590000,0.000000,-0.000000,0.015310
6.592000,0.000000,-0.000000,0.014900
6.594000,0.000000,-0.000000,0.016292
6.596000,0.000000,-0.000000,0.014741
6.598000,0.000000,-0.000000,0.018620
6.600000,0.000000,-0.000000,0.019154
6.602000,0.000000,-0.000000,0.018049
6.604000,0.000000,-0.000000,0.018068
6.606000,0.000000,-0.000000,0.019265
6.608000,0.000000,-0.000000,0.017349
6.610000,0.000000,-0.000000,0.016661
6.612000,0.000000,-0.000000,0.015296
6.614000,0.000000,-0.000000,0.017443
6.616000,0.000000,-0.000000,0.017311
6.618000,0.000000,-0.000000,0.016375
6.620000,0.000000,-0.000000,0.019691
6.622000,0.000000,-0.000000,0.018855
6.624000,0.000000,-0.000000,0.016981
6.626000,0.000000,-0.000000,0.016259
6.628000,0.000000,-0.000000,0.016901
6.630000,0.000000,-0.000000,0.020046
6.632000,0.000000,-0.000000,0.018242
6.634000,0.000000,-0.000000,0.017250
6.636000,0.000000,-0.000000,0.016229
6.638000,0.000000,-0.000000,0.015961
6.640000,0.000000,-0.000000,0.018184
6.642000,0.000000,-0.000000,0.019043
6.644000,0.000000,-0.000000,0.018052
6.646000,0.000000,-0.000000,0.017112
6.648000,0.000000,-0.000000,0.016020
6.650000,0.000000,-0.000000,0.016916
6.652000,0.000000,-0.000000,0.015456
6.654000,0.000000,-0.000000,0.014236
6.656000,0.000000,-0.000000,0.015601
6.658000,0.000000,-0.000000,0.018831
6.660000,0.000000,-0.000000,0.019928
6.662000,0.000000,-0.000000,0.017938
6.664000,0.000000,-0.000000,0.018339
6.666000,0.000000,-0.000000,0.019511
6.668000,0.000000,-0.000000,0.017581
6.670000,0.000000,-0.000000,0.017946
6.672000,0.000000,-0.000000,0.017087
6.674000,0.000000,-0.000000,0.016820
6.676000,0.000000,-0.000000,0.015447
6.678000,0.000000,-0.000000,0.014067
6.680000,0.000000,-0.000000,0.013934
6.682000,0.000000,-0.000000,0.014481
6.684000,0.000000,-0.000000,0.013817
6.686000,0.000000,-0.000000,0.013374
6.688000,0.000000,-0.000000,0.014084
6.690000,0.000000,-0.000000,0.013774
6.692000,0.000000,-0.000000,0.013910
6.694000,0.000000,-0.000000,0.013436
6.696000,0.000000,-0.000000,0.014143
6.698000,0.000000,-0.000000,0.015156
6.700000,0.000000,-0.000000,0.014470
6.702000,0.000000,-0.000000,0.015827
6.704000,0.000000,-0.000000,0.016500
6.706000,0.000000,-0.000000,0.017507
6.708000,0.000000,-0.000000,0.018460
6.710000,0.000000,-0.000000,0.016690
6.712000,0.000000,-0.000000,0.015078
6.714000,0.000000,-0.000000,0.014491
6.716000,0.000000,-0.000000,0.013395
6.718000,0.000000,-0.000000,0.013392
6.720000,0.000000,-0.000000,0.012513
6.722000,0.000000,-0.000000,0.013824
6.724000,0.000000,-0.000000,0.014011
6.726000,0.000000,-0.000000,0.013446
6.728000,0.000000,-0.000000,0.014787
6.730000,0.000000,-0.000000,0.015610
6.732000,0.000000,-0.000000,0.015063
6.734000,0.000000,-0.000000,0.014373
6.736000,0.000000,-0.000000,0.015663
6.738000,0.000000,-0.000000,0.017966
6.740000,0.000000,-0.000000,0.017411
6.742000,0.000000,-0.000000,0.018798
6.744000,0.000000,-0.000000,0.020557
6.746000,0.000000,-0.000000,0.019104
6.748000,0.000000,-0.000000,0.021491
6.750000,0.000000,-0.000000,0.021690
6.752000,0.000000,-0.000000,0.020316
6.754000,0.000000,-0.000000,0.018790
6.756000,0.000000,-0.000000,0.017349
6.758000,0.000000,-0.000000,0.017226
6.760000,0.000000,-0.000000,0.016856
6.762000,0.000000,-0.000000,0.016696
6.764000,0.000000,-0.000000,0.016436
6.766000,0.000000,-0.000000,0.015372
6.768000,0.000000,-0.000000,0.019825
6.770000,0.000000,-0.000000,0.021491
6.772000,0.000000,-0.000000,0.019355
6.774000,0.000000,-0.000000,0.019292
6.776000,0.000000,-0.000000,0.019361
6.778000,0.000000,-0.000000,0.018283
6.780000,0.000000,-0.000000,0.020688
6.782000,0.000000,-0.000000,0.022714
6.784000,0.000000,-0.000000,0.020475
6.786000,0.000000,-0.000000,0.019373
6.788000,0.000000,-0.000000,0.018656
6.790000,0.000000,-0.000000,0.017084
6.792000,0.000000,-0.000000,0.016499
6.794000,0.000000,-0.000000,0.014899
6.796000,0.000000,-0.000000,0.016648
6.798000,0.000000,-0.000000,0.015747
6.800000,0.000000,-0.000000,0.014421
6.802000,0.000000,-0.000000,0.014113
6.804000,0.000000,-0.000000,0.014614
6.806000,0.000000,-0.000000,0.014445
6.808000,0.000000,-0.000000,0.016210
6.810000,0.000000,-0.000000,0.016887
6.812000,0.000000,-0.000000,0.019236
6.814000,0.000000,-0.000000,0.021967
6.816000,0.000000,-0.000000,0.021244
6.818000,0.000000,-0.000000,0.019352
6.820000,0.000000,-0.000000,0.018242
6.822000,0.000000,-0.000000,0.016679
6.824000,0.000000,-0.000000,0.018097
6.826000,0.000000,-0.000000,0.018095
6.828000,0.000000,-0.000000,0.016483
6.830000,0.000000,-0.000000,0.015992
6.832000,0.000000,-0.000000,0.015748
6.834000,0.000000,-0.000000,0.014902
6.836000,0.000000,-0.000000,0.016055
6.838000,0.000000,-0.000000,0.014743
6.840000,0.000000,-0.000000,0.015613
6.842000,0.000000,-0.000000,0.015484
6.844000,0.000000,-0.000000,0.015550
6.846000,0.000000,-0.000000,0.015641
6.848000,0.000000,-0.000000,0.014196
6.850000,0.000000,-0.000000,0.013470
6.852000,0.000000,-0.000000,0.012705
6.854000,0.000000,-0.000000,0.014884
6.856000,0.000000,-0.000000,0.013451
6.858000,0.000000,-0.000000,0.013440
6.860000,0.000000,-0.000000,0.014591
6.862000,0.000000,-0.000000,0.015567
6.864000,0.000000,-0.000000,0.014771
6.866000,0.000000,-0.000000,0.015228
6.868000,0.000000,-0.000000,0.015330
6.870000,0.000000,-0.000000,0.015148
6.872000,0.000000,-0.000000,0.013994
6.874000,0.000000,-0.000000,0.012616
6.876000,0.000000,-0.000000,0.014998
6.878000,0.000000,-0.000000,0.014534
6.880000,0.000000,-0.000000,0.015212
6.882000,0.000000,-0.000000,0.014737
6.884000,0.000000,-0.000000,0.014209
6.886000,0.000000,-0.000000,0.014102
6.888000,0.000000,-0.000000,0.012720
6.890000,0.000000,-0.000000,0.013608
6.892000,0.000000,-0.000000,0.012859
6.894000,0.000000,-0.000000,0.014291
6.896000,0.000000,-0.000000,0.013609
6.898000,0.000000,-0.000000,0.013424
6.900000,0.000000,-0.000000,0.014041
6.902000,0.000000,-0.000000,0.013234
6.904000,0.000000,-0.000000,0.012983
6.906000,0.000000,-0.000000,0.013860
6.908000,0.000000,-0.000000,0.013368
6.910000,0.000000,-0.000000,0.013973
6.912000,0.000000,-0.000000,0.015411
6.914000,0.000000,-0.000000,0.015776
6.916000,0.000000,-0.000000,0.017911
6.918000,0.000000,-0.000000,0.016153
6.920000,0.000000,-0.000000,0.015285
6.922000,0.000000,-0.000000,0.014072
6.924000,0.000000,-0.000000,0.015065
6.926000,0.000000,-0.000000,0.016750
6.928000,0.000000,-0.000000,0.015461
6.930000,0.000000,-0.000000,0.016626
6.932000,0.000000,-0.000000,0.015416
6.934000,0.000000,-0.000000,0.014253
6.936000,0.000000,-0.000000,0.013528
6.938000,0.000000,-0.000000,0.013254
6.940000,0.000000,-0.000000,0.012689
6.942000,0.000000,-0.000000,0.012533
6.944000,0.000000,-0.000000,0.011598
6.946000,0.000000,-0.000000,0.011162
6.948000,0.000000,-0.000000,0.010312
6.950000,0.000000,-0.000000,0.010438
6.952000,0.000000,-0.000000,0.010636
6.954000,0.000000,-0.000000,0.012141
6.956000,0.000000,-0.000000,0.011489
6.958000,0.000000,-0.000000,0.012262
6.960000,0.000000,-0.000000,0.012096
6.962000,0.000000,-0.000000,0.012153
6.964000,0.000000,-0.000000,0.011815
6.966000,0.000000,-0.000000,0.011853
6.968000,0.000000,-0.000000,0.010717
6.970000,0.000000,-0.000000,0.011034
6.972000,0.000000,-0.000000,0.011526
6.974000,0.000000,-0.000000,0.011279
6.976000,0.000000,-0.000000,0.010843
6.978000,0.000000,-0.000000,0.009859
6.980000,0.000000,-0.000000,0.012039
6.982000,0.000000,-0.000000,0.013220
6.984000,0.000000,-0.000000,0.014158
6.986000,0.000000,-0.000000,0.013520
6.988000,0.000000,-0.000000,0.013779
6.990000,0.000000,-0.000000,0.015356
6.992000,0.000000,-0.000000,0.018953
6.994000,0.000000,-0.000000,0.020220
6.996000,0.000000,-0.000000,0.019624
6.998000,0.000000,-0.000000,0.020092
7.000000,0.000000,-0.000000,0.018215
7.002000,0.000000,-0.000000,0.017782
7.004000,0.000000,-0.000000,0.017709
7.006000,0.000000,-0.000000,0.020711
7.008000,0.000000,-0.000000,0.020383
7.010000,0.000000,-0.000000,0.018524
7.012000,0.000000,-0.000000,0.017049
7.014000,0.000000,-0.000000,0.018915
7.016000,0.000000,-0.000000,0.018613
7.018000,0.000000,-0.000000,0.018920
7.020000,0.000000,-0.000000,0.017160
7.022000,0.000000,-0.000000,0.017954
7.024000,0.000000,-0.000000,0.016416
7.026000,0.000000,-0.000000,0.015272
7.028000,0.000000,-0.000000,0.016291
7.030000,0.000000,-0.000000,0.015807
7.032000,0.000000,-0.000000,0.015316
7.034000,0.000000,-0.000000,0.015584
7.036000,0.000000,-0.000000,0.014761
7.038000,0.000000,-0.000000,0.017791
7.040000,0.000000,-0.000000,0.016921
7.042000,0.000000,-0.000000,0.017546
7.044000,0.000000,-0.000000,0.022092
7.046000,0.000000,-0.000000,0.023588
7.048000,0.000000,-0.000000,0.022083
7.050000,0.000000,-0.000000,0.022684
7.052000,0.000000,-0.000000,0.020897
7.054000,0.000000,-0.000000,0.019208
7.056000,0.000000,-0.000000,0.017837
7.058000,0.000000,-0.000000,0.017636
7.060000,0.000000,-0.000000,0.017403
7.062000,0.000000,-0.000000,0.016881
7.064000,0.000000,-0.000000,0.015337
7.066000,0.000000,-0.000000,0.015639
7.068000,0.000000,-0.000000,0.014763
7.070000,0.000000,-0.000000,0.017943
7.072000,0.000000,-0.000000,0.016597
7.074000,0.000000,-0.000000,0.017733
7.076000,0.000000,-0.000000,0.016170
7.078000,0.000000,-0.000000,0.015953
7.080000,0.000000,-0.000000,0.015696
7.082000,0.000000,-0.000000,0.014236
7.084000,0.000000,-0.000000,0.014094
7.086000,0.000000,-0.000000,0.013688
7.088000,0.000000,-0.000000,0.015981
7.090000,0.000000,-0.000000,0.017397
7.092000,0.000000,-0.000000,0.020262
7.094000,0.000000,-0.000000,0.021280
7.096000,0.000000,-0.000000,0.020041
7.098000,0.000000,-0.000000,0.018911
7.100000,0.000000,-0.000000,0.020185
7.102000,0.000000,-0.000000,0.022252
7.104000,0.000000,-0.000000,0.020542
7.106000,0.000000,-0.000000,0.021307
7.108000,0.000000,-0.000000,0.022053
7.110000,0.000000,-0.000000,0.021342
7.112000,0.000000,-0.000000,0.019375
7.114000,0.000000,-0.000000,0.020112
7.116000,0.000000,-0.000000,0.018990
7.118000,0.000000,-0.000000,0.017704
7.120000,0.000000,-0.000000,0.016616
7.122000,0.000000,-0.000000,0.016048
7.124000,0.000000,-0.000000,0.016729
7.126000,0.000000,-0.000000,0.015137
7.128000,0.000000,-0.000000,0.014925
7.130000,0.000000,-0.000000,0.014046
7.132000,0.000000,-0.000000,0.013968
7.134000,0.000000,-0.000000,0.015116
7.136000,0.000000,-0.000000,0.015280
7.138000,0.000000,-0.000000,0.013811
7.140000,0.000000,-0.000000,0.013229
7.142000,0.000000,-0.000000,0.014792
7.144000,0.000000,-0.000000,0.014542
7.146000,0.000000,-0.000000,0.016447
7.148000,0.000000,-0.000000,0.015758
7.150000,0.000000,-0.000000,0.016377
7.152000,0.000000,-0.000000,0.014782
7.154000,0.000000,-0.000000,0.015639
7.156000,0.000000,-0.000000,0.016558
7.158000,0.000000,-0.000000,0.016458
7.160000,0.000000,-0.000000,0.015265
7.162000,0.000000,-0.000000,0.015877
7.164000,0.000000,-0.000000,0.018258
7.166000,0.000000,-0.000000,0.017095
7.168000,0.000000,-0.000000,0.016397
7.170000,0.000000,-0.000000,0.014958
7.172000,0.000000,-0.000000,0.014742
7.174000,0.000000,-0.000000,0.015718
7.176000,0.000000,-0.000000,0.015677
7.178000,0.000000,-0.000000,0.015538
7.180000,0.000000,-0.000000,0.014965
7.182000,0.000000,-0.000000,0.015323
7.184000,0.000000,-0.000000,0.014629
7.186000,0.000000,-0.000000,0.014598
7.188000,0.000000,-0.000000,0.013351
7.190000,0.000000,-0.000000,0.012205
7.192000,0.000000,-0.000000,0.011560
7.194000,0.000000,-0.000000,0.012860
7.196000,0.000000,-0.000000,0.014524
7.198000,0.000000,-0.000000,0.013724
7.200000,0.000000,-0.000000,0.013867
7.202000,0.000000,-0.000000,0.014457
7.204000,0.000000,-0.000000,0.014975
7.206000,0.000000,-0.000000,0.014421
7.208000,0.000000,-0.000000,0.017500
7.210000,0.000000,-0.000000,0.016068
7.212000,0.000000,-0.000000,0.016517
7.214000,0.000000,-0.000000,0.015390
7.216000,0.000000,-0.000000,0.016622
7.218000,0.000000,-0.000000,0.017226
7.220000,0.000000,-0.000000,0.017066
7.222000,0.000000,-0.000000,0.016084
7.224000,0.000000,-0.000000,0.015314
7.226000,0.000000,-0.000000,0.013906
7.228000,0.000000,-0.000000,0.012835
7.230000,0.000000,-0.000000,0.014036
7.232000,0.000000,-0.000000,0.013941
7.234000,0.000000,-0.000000,0.012632
7.236000,0.000000,-0.000000,0.013631
7.238000,0.000000,-0.000000,0.013523
7.240000,0.000000,-0.000000,0.013314
7.242000,0.000000,-0.000000,0.013323
7.244000,0.000000,-0.000000,0.012291
7.246000,0.000000,-0.000000,0.011162
7.248000,0.000000,-0.000000,0.010537
7.250000,0.000000,-0.000000,0.010821
7.252000,0.000000,-0.000000,0.015211
7.254000,0.000000,-0.000000,0.014726
7.256000,0.000000,-0.000000,0.015181
7.258000,0.000000,-0.000000,0.016344
7.260000,0.000000,-0.000000,0.017993
7.262000,0.000000,-0.000000,0.016570
7.264000,0.000000,-0.000000,0.016717
7.266000,0.000000,-0.000000,0.015098
7.268000,0.000000,-0.000000,0.016009
7.270000,0.000000,-0.000000,0.017393
7.272000,0.000000,-0.000000,0.019960
7.274000,0.000000,-0.000000,0.018129
7.276000,0.000000,-0.000000,0.017185
7.278000,0.000000,-0.000000,0.019063
7.280000,0.000000,-0.000000,0.020060
7.282000,0.000000,-0.000000,0.020639
7.284000,0.000000,-0.000000,0.021257
7.286000,0.000000,-0.000000,0.020315
7.288000,0.000000,-0.000000,0.019187
7.290000,0.000000,-0.000000,0.019292
7.292000,0.000000,-0.000000,0.021182
7.294000,0.000000,-0.000000,0.019821
7.296000,0.000000,-0.000000,0.018965
7.298000,0.000000,-0.000000,0.018775
7.300000,0.000000,-0.000000,0.017739
7.302000,0.000000,-0.000000,0.017909
7.304000,0.000000,-0.000000,0.019087
7.306000,0.000000,-0.000000,0.018248
7.308000,0.000000,-0.000000,0.017150
7.310000,0.000000,-0.000000,0.017600
7.312000,0.000000,-0.000000,0.017374
7.314000,0.000000,-0.000000,0.018642
7.316000,0.000000,-0.000000,0.017372
7.318000,0.000000,-0.000000,0.017306
7.320000,0.000000,-0.000000,0.016037
7.322000,0.000000,-0.000000,0.014653
7.324000,0.000000,-0.000000,0.014249
7.326000,0.000000,-0.000000,0.013852
7.328000,0.000000,-0.000000,0.014306
7.330000,0.000000,-0.000000,0.016082
7.332000,0.000000,-0.000000,0.017506
7.334000,0.000000,-0.000000,0.015870
7.336000,0.000000,-0.000000,0.015413
7.338000,0.000000,-0.000000,0.015259
7.340000,0.000000,-0.000000,0.017135
7.342000,0.000000,-0.000000,0.021092
7.344000,0.000000,-0.000000,0.021047
7.346000,0.000000,-0.000000,0.022962
7.348000,0.000000,-0.000000,0.025497
7.350000,0.000000,-0.000000,0.025061
7.352000,0.000000,-0.000000,0.025498
7.354000,0.000000,-0.000000,0.026607
7.356000,0.000000,-0.000000,0.026252
7.358000,0.000000,-0.000000,0.025142
7.360000,0.000000,-0.000000,0.024665
7.362000,0.000000,-0.000000,0.024327
7.364000,0.000000,-0.000000,0.023888
7.366000,0.000000,-0.000000,0.022462
7.368000,0.000000,-0.000000,0.021120
7.370000,0.000000,-0.000000,0.019029
7.372000,0.000000,-0.000000,0.017465
7.374000,0.000000,-0.000000,0.016568
7.376000,0.000000,-0.000000,0.016555
7.378000,0.000000,-0.000000,0.014970
7.380000,0.000000,-0.000000,0.016794
7.382000,0.000000,-0.000000,0.015620
7.384000,0.000000,-0.000000,0.019316
7.386000,0.000000,-0.000000,0.019367
7.388000,0.000000,-0.000000,0.018621
7.390000,0.000000,-0.000000,0.019639
7.392000,0.000000,-0.000000,0.018994
7.394000,0.000000,-0.000000,0.018489
7.396000,0.000000,-0.000000,0.017649
7.398000,0.000000,-0.000000,0.018254
7.400000,0.000000,-0.000000,0.018825
7.402000,0.000000,-0.000000,0.017241
7.404000,0.000000,-0.000000,0.017310
7.406000,0.000000,-0.000000,0.017242
7.408000,0.000000,-0.000000,0.016386
7.410000,0.000000,-0.000000,0.015801
7.412000,0.000000,-0.000000,0.018995
7.414000,0.000000,-0.000000,0.018695
7.416000,0.000000,-0.000000,0.017660
7.418000,0.000000,-0.000000,0.017666
7.420000,0.000000,-0.000000,0.015918
7.422000,0.000000,-0.000000,0.017807
7.424000,0.000000,-0.000000,0.017549
7.426000,0.000000,-0.000000,0.017007
7.428000,0.000000,-0.000000,0.017642
7.430000,0.000000,-0.000000,0.016881
7.432000,0.000000,-0.000000,0.018454
7.434000,0.000000,-0.000000,0.021224
7.436000,0.000000,-0.000000,0.019802
7.438000,0.000000,-0.000000,0.020501
7.440000,0.000000,-0.000000,0.021711
7.442000,0.000000,-0.000000,0.019802
7.444000,0.000000,-0.000000,0.018482
7.446000,0.000000,-0.000000,0.016931
7.448000,0.000000,-0.000000,0.015884
7.450000,0.000000,-0.000000,0.015407
7.452000,0.000000,-0.000000,0.013966
7.454000,0.000000,-0.000000,0.012617
7.456000,0.000000,-0.000000,0.016996
7.458000,0.000000,-0.000000,0.016579
7.460000,0.000000,-0.000000,0.015896
7.462000,0.000000,-0.000000,0.015284
7.464000,0.000000,-0.000000,0.015346
7.466000,0.000000,-0.000000,0.014159
7.468000,0.000000,-0.000000,0.016899
7.470000,0.000000,-0.000000,0.017024
7.472000,0.000000,-0.000000,0.016401
7.474000,0.000000,-0.000000,0.015938
7.476000,0.000000,-0.000000,0.015447
7.478000,0.000000,-0.000000,0.015200
7.480000,0.000000,-0.000000,0.015325
7.482000,0.000000,-0.000000,0.015870
7.484000,0.000000,-0.000000,0.015122
7.486000,0.000000,-0.000000,0.016753
7.488000,0.000000,-0.000000,0.015791
7.490000,0.000000,-0.000000,0.017302
7.492000,0.000000,-0.000000,0.016671
7.494000,0.000000,-0.000000,0.015147
7.496000,0.000000,-0.000000,0.015273
7.498000,0.000000,-0.000000,0.014480
7.500000,0.000000,-0.000000,0.016521
7.502000,0.000000,-0.000000,0.016120
7.504000,0.000000,-0.000000,0.015392
7.506000,0.000000,-0.000000,0.014158
7.508000,0.000000,-0.000000,0.013826
7.510000,0.000000,-0.000000,0.014102
7.512000,0.000000,-0.000000,0.015510
7.514000,0.000000,-0.000000,0.015448
7.516000,0.000000,-0.000000,0.014466
7.518000,0.000000,-0.000000,0.015226
7.520000,0.000000,-0.000000,0.014353
7.522000,0.000000,-0.000000,0.017173
7.524000,0.000000,-0.000000,0.016426
7.526000,0.000000,-0.000000,0.014955
7.528000,0.000000,-0.000000,0.015875
7.530000,0.000000,-0.000000,0.015444
7.532000,0.000000,-0.000000,0.014963
7.534000,0.000000,-0.000000,0.014115
7.536000,0.000000,-0.000000,0.013684
7.538000,0.000000,-0.000000,0.014587
7.540000,0.000000,-0.000000,0.015046
7.542000,0.000000,-0.000000,0.014041
7.544000,0.000000,-0.000000,0.013849
7.546000,0.000000,-0.000000,0.017624
7.548000,0.000000,-0.000000,0.016693
7.550000,0.000000,-0.000000,0.018023
7.552000,0.000000,-0.000000,0.016376
7.554000,0.000000,-0.000000,0.017131
7.556000,0.000000,-0.000000,0.016684
7.558000,0.000000,-0.000000,0.018633
7.560000,0.000000,-0.000000,0.020490
7.562000,0.000000,-0.000000,0.019530
7.564000,0.000000,-0.000000,0.019558
7.566000,0.000000,-0.000000,0.020292
7.568000,0.000000,-0.000000,0.019164
7.570000,0.000000,-0.000000,0.018175
7.572000,0.000000,-0.000000,0.017111
7.574000,0.000000,-0.000000,0.017452
7.576000,0.000000,-0.000000,0.019201
7.578000,0.000000,-0.000000,0.019032
7.580000,0.000000,-0.000000,0.017282
7.582000,0.000000,-0.000000,0.017638
7.584000,0.000000,-0.000000,0.018099
7.586000,0.000000,-0.000000,0.018419
7.588000,0.000000,-0.000000,0.016908
7.590000,0.000000,-0.000000,0.018105
7.592000,0.000000,-0.000000,0.018607
7.594000,0.000000,-0.000000,0.018640
7.596000,0.000000,-0.000000,0.019667
7.598000,0.000000,-0.000000,0.020405
7.600000,0.000000,-0.000000,0.019678
7.602000,0.000000,-0.000000,0.018861
7.604000,0.000000,-0.000000,0.018862
7.606000,0.000000,-0.000000,0.017744
7.608000,0.000000,-0.000000,0.017237
7.610000,0.000000,-0.000000,0.016775
7.612000,0.000000,-0.000000,0.015641
7.614000,0.000000,-0.000000,0.015197
7.616000,0.000000,-0.000000,0.015108
7.618000,0.000000,-0.000000,0.014081
7.620000,0.000000,-0.000000,0.012954
7.622000,0.000000,-0.000000,0.013396
7.624000,0.000000,-0.000000,0.013202
7.626000,0.000000,-0.000000,0.017920
7.628000,0.000000,-0.000000,0.016389
7.630000,0.000000,-0.000000,0.015391
7.632000,0.000000,-0.000000,0.017388
7.634000,0.000000,-0.000000,0.015674
7.636000,0.000000,-0.000000,0.018058
7.638000,0.000000,-0.000000,0.018834
7.640000,0.000000,-0.000000,0.017033
7.642000,0.000000,-0.000000,0.015947
7.644000,0.000000,-0.000000,0.016930
7.646000,0.000000,-0.000000,0.020252
7.648000,0.000000,-0.000000,0.020129
7.650000,0.000000,-0.000000,0.020533
7.652000,0.000000,-0.000000,0.020337
7.654000,0.000000,-0.000000,0.020667
7.656000,0.000000,-0.000000,0.021838
7.658000,0.000000,-0.000000,0.021872
7.660000,0.000000,-0.000000,0.021443
7.662000,0.000000,-0.000000,0.019862
7.664000,0.000000,-0.000000,0.019241
7.666000,0.000000,-0.000000,0.022092
7.668000,0.000000,-0.000000,0.021158
7.670000,0.000000,-0.000000,0.022309
7.672000,0.000000,-0.000000,0.022733
7.674000,0.000000,-0.000000,0.020838
7.676000,0.000000,-0.000000,0.019024
7.678000,0.000000,-0.000000,0.017548
7.680000,0.000000,-0.000000,0.015966
7.682000,0.000000,-0.000000,0.015287
7.684000,0.000000,-0.000000,0.015374
7.686000,0.000000,-0.000000,0.017647
7.688000,0.000000,-0.000000,0.016370
7.690000,0.000000,-0.000000,0.015289
7.692000,0.000000,-0.000000,0.013909
7.694000,0.000000,-0.000000,0.015820
7.696000,0.000000,-0.000000,0.015317
7.698000,0.000000,-0.000000,0.014645
7.700000,0.000000,-0.000000,0.016485
7.702000,0.000000,-0.000000,0.018463
7.704000,0.000000,-0.000000,0.017743
7.706000,0.000000,-0.000000,0.017099
7.708000,0.000000,-0.000000,0.016846
7.710000,0.000000,-0.000000,0.017139
7.712000,0.000000,-0.000000,0.018133
7.714000,0.000000,-0.000000,0.017288
7.716000,0.000000,-0.000000,0.019271
7.718000,0.000000,-0.000000,0.020930
7.720000,0.000000,-0.000000,0.021204
7.722000,0.000000,-0.000000,0.022996
7.724000,0.000000,-0.000000,0.020888
7.726000,0.000000,-0.000000,0.019871
7.728000,0.000000,-0.000000,0.019292
7.730000,0.000000,-0.000000,0.017674
7.732000,0.000000,-0.000000,0.016722
7.734000,0.000000,-0.000000,0.017624
7.736000,0.000000,-0.000000,0.018337
7.738000,0.000000,-0.000000,0.018856
7.740000,0.000000,-0.000000,0.018240
7.742000,0.000000,-0.000000,0.018077
7.744000,0.000000,-0.000000,0.016696
7.746000,0.000000,-0.000000,0.015350
7.748000,0.000000,-0.000000,0.014238
7.750000,0.000000,-0.000000,0.013620
7.752000,0.000000,-0.000000,0.014091
7.754000,0.000000,-0.000000,0.013034
7.756000,0.000000,-0.000000,0.013679
7.758000,0.000000,-0.000000,0.014243
7.760000,0.000000,-0.000000,0.019123
7.762000,0.000000,-0.000000,0.017539
7.764000,0.000000,-0.000000,0.018041
7.766000,0.000000,-0.000000,0.019691
7.768000,0.000000,-0.000000,0.017872
7.770000,0.000000,-0.000000,0.019526
7.772000,0.000000,-0.000000,0.017910
7.774000,0.000000,-0.000000,0.018252
7.776000,0.000000,-0.000000,0.019958
7.778000,0.000000,-0.000000,0.020276
7.780000,0.000000,-0.000000,0.018444
7.782000,0.000000,-0.000000,0.020403
7.784000,0.000000,-0.000000,0.018534
7.786000,0.000000,-0.000000,0.018588
7.788000,0.000000,-0.000000,0.020181
7.790000,0.000000,-0.000000,0.018462
7.792000,0.000000,-0.000000,0.016700
7.794000,0.000000,-0.000000,0.016893
7.796000,0.000000,-0.000000,0.017192
7.798000,0.000000,-0.000000,0.017375
7.800000,0.000000,-0.000000,0.016042
7.802000,0.000000,-0.000000,0.016951
7.804000,0.000000,-0.000000,0.016528
7.806000,0.000000,-0.000000,0.015222
7.808000,0.000000,-0.000000,0.015457
7.810000,0.000000,-0.000000,0.015744
7.812000,0.000000,-0.000000,0.014917
7.814000,0.000000,-0.000000,0.016279
7.816000,0.000000,-0.000000,0.014819
7.818000,0.000000,-0.000000,0.016013
7.820000,0.000000,-0.000000,0.014539
7.822000,0.000000,-0.000000,0.015994
7.824000,0.000000,-0.000000,0.016557
7.826000,0.000000,-0.000000,0.015975
7.828000,0.000000,-0.000000,0.016475
7.830000,0.000000,-0.000000,0.015896
7.832000,0.000000,-0.000000,0.015249
7.834000,0.000000,-0.000000,0.014557
7.836000,0.000000,-0.000000,0.018628
7.838000,0.000000,-0.000000,0.017895
7.840000,0.000000,-0.000000,0.016708
7.842000,0.000000,-0.000000,0.015688
7.844000,0.000000,-0.000000,0.014465
7.846000,0.000000,-0.000000,0.014362
7.848000,0.000000,-0.000000,0.013305
7.850000,0.000000,-0.000000,0.015572
7.852000,0.000000,-0.000000,0.017668
7.854000,0.000000,-0.000000,0.020385
7.856000,0.000000,-0.000000,0.020979
7.858000,0.000000,-0.000000,0.019684
